"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500041",2816.06,1,656.06,14.01,201935,"Harden","James",1610612745,5,0,28.18691,14.96754,"2547","Bosh","Chris",1610612748,22.44073,18.78445,6.89836114888892,196,211,-15,25.03501735569,9.96990344997036,"Right"
"2","0021500041",2809.5,1,649.5,21.09,201977,"Thornton","Marcus",1610612745,9,1,29.71283,25.00992,"2548","Wade","Dwyane",1610612748,24.1619,25.77993,5.6040823749299,193,193,0,24.4628320113453,7.9207511854766,"Right"
"3","0021500041",2791.2,1,631.2,10.36,2736,"Deng","Luol",1610612748,12,0,77.21858,47.10376,"201935","Harden","James",1610612745,82.16817,39.44377,9.11997192803794,206,196,10,24.9309015752339,5.31816310396002,"Right"
"4","0021500041",2748.12,1,588.12,22.72,2736,"Deng","Luol",1610612748,18,0,89.06619,47.42139,"201951","Lawson","Ty",1610612745,90.52214,35.3982,12.1110234158225,206,180,26,22.4236193699456,7.71256274780864,"Right"
"5","0021500041",2673.37,1,513.37,7.21,2772,"Ariza","Trevor",1610612745,30,1,8.13387,2.1019,"2547","Bosh","Chris",1610612748,10.35386,9.95762,8.16337505683158,203,211,-8,23.0789880581212,22.9582903890071,"Right"
"6","0021500041",2507.32,1,347.32,19.49,2772,"Ariza","Trevor",1610612745,63,0,5.88,47.3609,"2736","Deng","Luol",1610612748,8.0636,40.96719,6.75630346595681,203,206,-3,22.3697731059124,20.4700586933835,"Left"
"7","0021500041",2468.06,1,308.06,21.16,201977,"Thornton","Marcus",1610612745,77,1,29.56316,26.9685,"2548","Wade","Dwyane",1610612748,23.48682,22.8811,7.32316506406895,193,193,0,24.3927190250616,29.2989017172176,"Left"
"8","0021500041",2276.99,1,116.99,19.42,201935,"Harden","James",1610612745,115,0,26.48776,39.36049,"101123","Green","Gerald",1610612748,21.28061,35.38331,6.55227989900462,196,201,-5,25.6372019311332,3.30664214678324,"Left"
"9","0021500041",2261.07,1,101.07,10.32,101123,"Green","Gerald",1610612748,120,0,72.01296,44.61747,"201951","Lawson","Ty",1610612745,73.46845,40.09658,4.74941022993381,201,180,21,25.7870827578945,22.6239793633202,"Right"
"10","0021500041",2059.8,2,619.8,15.41,201147,"Brewer","Corey",1610612745,165,0,7.4807,2.08502,"101123","Green","Gerald",1610612748,7.8715,9.01774,6.94372603422687,206,201,5,23.0232997394031,8.78641181573611,"Right"
