"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500293",2796.88,1,636.88,7.72,202326,"Cousins","DeMarcus",1610612758,6,0,66.89898,37.64343,"2730","Howard","Dwight",1610612745,72.99569,33.40372,7.42596887336596,211,211,0,25.2452648472006,4.76059939177082,"Right"
"2","0021500293",2740.36,1,580.36,9.64,203463,"McLemore","Ben",1610612758,20,0,64.72567,13.74614,"201935","Harden","James",1610612745,68.46578,17.72852,5.4633115668521,196,196,0,26.5295645808313,21.6968130387707,"Left"
"3","0021500293",2725.31,1,565.31,12.01,201976,"Beverley","Patrick",1610612745,20,1,25.56541,12.35249,"200765","Rondo","Rajon",1610612758,18.12518,14.65222,7.78754008181017,185,185,0,23.9306371137126,14.7285743105067,"Right"
"4","0021500293",2649.77,1,489.77,12.06,2772,"Ariza","Trevor",1610612745,30,0,25.98183,37.35471,"201956","Casspi","Omri",1610612758,21.47481,33.94232,5.65310841860475,203,206,-3,24.1339519004451,6.33841169095213,"Left"
"5","0021500293",2616.84,1,456.84,2.54,2772,"Ariza","Trevor",1610612745,38,0,7.52435,1.83569,"201956","Casspi","Omri",1610612758,9.1862,5.68438,4.19215459383358,203,206,-3,23.2756938822154,28.9620268527001,"Right"
"6","0021500293",2593.92,1,433.92,12.8,201976,"Beverley","Patrick",1610612745,40,0,20.46655,5.93214,"200765","Rondo","Rajon",1610612758,13.3213,10.96609,8.74043764150286,185,185,0,24.3952183610252,16.2440567172966,"Right"
"7","0021500293",2489.98,1,329.98,17.62,201147,"Brewer","Corey",1610612745,60,0,4.8275,47.91893,"200765","Rondo","Rajon",1610612758,6.85062,36.65079,11.448318374067,206,185,21,22.9228239664074,9.12252876447847,"Left"
"8","0021500293",2433.52,1,273.52,4.57,201951,"Lawson","Ty",1610612745,85,0,30.10512,21.1256,"200765","Rondo","Rajon",1610612758,23.30167,21.11636,6.80345627457838,180,185,-5,25.1552770919821,8.93774285464848,"Left"
"9","0021500293",2367.65,1,207.65,3.5,201158,"Belinelli","Marco",1610612758,104,0,68.69019,8.79584,"201147","Brewer","Corey",1610612745,68.87119,12.1997,3.40866893370418,196,206,-10,25.7870273304563,48.0251573957651,"Left"
"10","0021500293",2310.97,1,150.97,2.2,201954,"Collison","Darren",1610612758,117,0,88.13598,46.9832,"201951","Lawson","Ty",1610612745,87.6749,41.13824,5.86311795617314,183,180,3,21.99177352558,6.11037165539417,"Right"
"11","0021500293",2267.28,1,107.28,7.39,1891,"Terry","Jason",1610612745,120,1,4.48096,2.66416,"201158","Belinelli","Marco",1610612758,9.02763,9.80817,8.46812180881924,188,196,-8,22.3490753953536,30.5019842547491,"Right"
