"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500572",2835.36,1,675.36,0.64,2754,"Allen","Tony",1610612763,3,1,89.72147,46.95414,"2772","Ariza","Trevor",1610612745,81.92544,35.98078,13.4607842806614,193,203,-10,21.9756232471459,32.8582286572161,"Right"
"2","0021500572",2828.37,1,668.37,22,2754,"Allen","Tony",1610612763,3,1,20.04663,23.17384,"2730","Howard","Dwight",1610612745,24.1119,26.58265,5.30531863218412,193,211,-18,14.9088939798531,132.983784264666,"Right"
"3","0021500572",2709.23,1,549.23,20.38,201584,"Lee","Courtney",1610612763,14,1,71.84011,43.21656,"2772","Ariza","Trevor",1610612745,75.75413,33.36243,10.6029915880991,196,203,-7,24.8553301737414,21.2068617788966,"Right"
"4","0021500572",2662.29,1,502.29,20.93,201976,"Beverley","Patrick",1610612745,18,0,24.85208,39.8866,"201596","Chalmers","Mario",1610612763,31.48195,38.29172,6.81900421112203,185,188,-3,24.6140691452348,129.259461397662,"Left"
"5","0021500572",2654.11,1,494.11,18.17,201976,"Beverley","Patrick",1610612745,19,1,23.32152,42.11558,"201596","Chalmers","Mario",1610612763,18.74307,35.92777,7.69747991219204,185,188,-3,24.8902172318122,10.0579177562411,"Left"
"6","0021500572",2625.56,1,465.56,1.37,2754,"Allen","Tony",1610612763,22,0,74.61218,45.13743,"201935","Harden","James",1610612745,85.9045,39.97737,12.4154222717554,193,196,-3,24.6047564783174,30.3704080580764,"Right"
"7","0021500572",2424.15,1,264.15,14,2772,"Ariza","Trevor",1610612745,51,1,19.53403,7.18589,"201584","Lee","Courtney",1610612763,18.99501,15.03637,7.86896300606376,203,196,7,22.8336599811112,34.7961554712996,"Right"
"8","0021500572",2398.36,1,238.36,18.46,2772,"Ariza","Trevor",1610612745,56,0,19.58581,4.29565,"2754","Allen","Tony",1610612763,15.76484,9.36147,6.34526154018099,203,193,10,25.1830410649429,2.32701762527642,"Right"
"9","0021500572",2392.82,1,232.82,20.99,1891,"Terry","Jason",1610612745,56,0,26.63873,36.44952,"2216","Randolph","Zach",1610612763,18.7053,29.95544,10.2524332044301,188,206,-18,24.260446806341,11.1423599675656,"Left"
"10","0021500572",2330.47,1,170.47,12.71,201584,"Lee","Courtney",1610612763,70,0,88.09933,47.93067,"201147","Brewer","Corey",1610612745,78.44695,27.09842,22.959770898833,196,206,-10,22.9398996967685,26.4854598152726,"Right"
"11","0021500572",2199.83,1,39.83,19.48,201977,"Thornton","Marcus",1610612745,99,0,31.09096,24.67255,"201584","Lee","Courtney",1610612763,25.64349,23.12047,5.66426356442742,193,196,-3,25.8430345978196,16.6291830964617,"Left"
"12","0021500572",2035.2,2,595.2,1.4,203210,"Green","JaMychal",1610612763,126,1,88.9076,46.17049,"203093","Jones","Terrence",1610612745,88.62977,43.14512,3.03810025275665,206,206,0,21.1710766046533,4.82042868135751,"Right"
"13","0021500572",2010.99,2,570.99,8.31,201977,"Thornton","Marcus",1610612745,127,1,26.50267,10.75972,"201145","Green","Jeff",1610612763,28.37873,16.39181,5.93633210759809,193,NA,NA,25.5824462592478,74.5990856620844,"Right"
"14","0021500572",1979.64,2,539.64,6.18,203093,"Jones","Terrence",1610612745,133,1,6.69661,1.78026,"203210","Green","JaMychal",1610612763,8.00987,9.80506,8.13154763053135,206,206,0,23.2647588889225,12.8590491319101,"Right"
"15","0021500572",1913.1,2,473.1,17.76,1713,"Carter","Vince",1610612763,156,0,65.98748,36.58173,"201935","Harden","James",1610612745,70.19513,31.40946,6.66758543067879,198,196,2,25.5395533739981,23.9042784429507,"Right"
"16","0021500572",1738.88,2,298.88,2,2754,"Allen","Tony",1610612763,201,0,74.49134,5.18392,"201935","Harden","James",1610612745,77.74798,12.31232,7.83707794076338,193,196,-3,24.4128329278271,11.1834092027505,"Left"
"17","0021500572",1727.79,2,287.79,16.04,201935,"Harden","James",1610612745,200,0,24.45555,7.51933,"1713","Carter","Vince",1610612763,22.38304,11.22184,4.24309768921245,196,198,-2,25.9697318902487,18.4536248485984,"Right"
"18","0021500572",1674.69,2,234.69,9.89,2772,"Ariza","Trevor",1610612745,212,0,6.94088,0.67589,"201145","Green","Jeff",1610612763,8.79259,14.59851,14.0452190295666,203,NA,NA,24.3828095687618,11.5523782093632,"Right"
"19","0021500572",1614.77,2,174.77,18.61,2772,"Ariza","Trevor",1610612745,216,1,6.7059,2.21087,"2216","Randolph","Zach",1610612763,10.47147,9.83851,8.50649219093864,203,206,-3,22.8355882553286,29.9297849401942,"Right"
"20","0021500572",1586.91,2,146.91,7.31,201596,"Chalmers","Mario",1610612763,229,0,78.52957,2.85542,"201976","Beverley","Patrick",1610612745,77.7582,9.56554,6.75431137062099,188,185,3,24.3893339958536,31.3325509236557,"Left"
"21","0021500572",1571.01,2,131.01,11.33,201935,"Harden","James",1610612745,234,0,24.97442,39.98474,"2754","Allen","Tony",1610612763,23.40086,36.63944,3.69690724303437,196,193,3,24.7708533806165,27.5845584221169,"Left"
"22","0021500572",1534.98,2,94.98,10.54,203093,"Jones","Terrence",1610612745,243,0,6.50952,1.74745,"2216","Randolph","Zach",1610612763,8.51285,6.78155,5.41807104963566,206,206,0,23.2866372010409,24.8006881542229,"Right"
"23","0021500572",1526.87,2,86.87,2.59,201935,"Harden","James",1610612745,242,1,32.55386,18.46921,"2754","Allen","Tony",1610612763,29.33302,19.98078,3.55790024740717,196,193,3,28.0740447553198,11.6892965350926,"Right"
"24","0021500572",1503.88,2,63.88,19,201935,"Harden","James",1610612745,246,0,22.17536,43.61105,"201188","Gasol","Marc",1610612763,15.24014,37.15293,9.47652839297177,196,216,-20,25.1562913250761,4.7559604729631,"Left"
"25","0021500572",1403.23,3,683.23,11.49,201935,"Harden","James",1610612745,277,0,79.51365,48.17563,"2754","Allen","Tony",1610612763,76.38512,44.46847,4.85084891812762,196,193,3,24.9483463824639,61.8906598462625,"Right"
"26","0021500572",1204.93,3,484.93,1.65,203093,"Jones","Terrence",1610612745,307,0,65.74299,38.94112,"2216","Randolph","Zach",1610612763,69.50348,34.32692,5.95248911633611,206,206,0,26.9012515692951,19.6067769061764,"Right"
"27","0021500572",1185.99,3,465.99,8,2754,"Allen","Tony",1610612763,309,1,7.99105,2.6182,"201935","Harden","James",1610612745,8.22736,16.12921,13.5130763942264,193,196,-3,22.5490205184726,7.98413163877393,"Right"
