"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500401",2767.51,1,607.51,5.52,201601,"Mbah a Moute","Luc",1610612746,8,0,88.19063,2.19714,"201935","Harden","James",1610612745,86.15628,10.13822,8.19751983766432,NA,196,NA,22.8097198355548,15.7742664424673,"Left"
"2","0021500401",2710.63,1,550.63,18.9,200755,"Redick","JJ",1610612746,20,0,79.71182,46.89904,"201935","Harden","James",1610612745,82.25562,37.6023,9.63847981102829,NA,196,NA,23.6908558442704,7.1240717524939,"Right"
"3","0021500401",2699.14,1,539.14,14.44,201935,"Harden","James",1610612745,19,0,14.36939,32.95894,"200755","Redick","JJ",1610612746,17.37639,31.09578,3.53743044957777,196,NA,NA,12.1040489050441,107.104528487225,"Left"
"4","0021500401",2693.86,1,533.86,22.46,201935,"Harden","James",1610612745,24,0,3.55949,2.73999,"200755","Redick","JJ",1610612746,8.36003,6.25391,5.94918633579417,196,NA,NA,22.324109596134,49.4535338469201,"Right"
"5","0021500401",2678.73,1,518.73,20.28,201976,"Beverley","Patrick",1610612745,26,0,23.54363,8.08924,"101108","Paul","Chris",1610612746,18.39104,12.33761,6.67816077711521,185,183,2,24.9124607848061,3.2445353780176,"Right"
"6","0021500401",2583.83,1,423.83,18.4,201601,"Mbah a Moute","Luc",1610612746,60,0,88.68749,2.43627,"201935","Harden","James",1610612745,80.40737,20.40092,19.7810271936747,NA,196,NA,22.5638165879135,24.9042663243645,"Left"
"7","0021500401",2523.23,1,363.23,17.29,202325,"Johnson","Wesley",1610612746,85,0,88.37602,2.76202,"2772","Ariza","Trevor",1610612745,90.40495,9.86327,7.38541187120935,201,203,-2,22.2411244212337,14.9819442309553,"Left"
"8","0021500401",2478.09,1,318.09,16.28,101108,"Paul","Chris",1610612746,96,0,63.53016,26.27419,"1891","Terry","Jason",1610612745,69.69491,25.29444,6.24211924149162,183,188,-5,25.2520076386354,6.13805280751692,"Right"
"9","0021500401",2440,1,280,9.96,2037,"Crawford","Jamal",1610612746,107,1,79.66739,21.09103,NA,NA,NA,NA,NA,NA,999,196,NA,NA,9.88806608356761,NA,NA
"10","0021500401",2414.83,1,254.83,12.46,202325,"Johnson","Wesley",1610612746,111,0,69.65752,41.59228,"201935","Harden","James",1610612745,77.02816,34.36795,10.3207208061501,201,196,5,25.2947929058294,3.4334417794302,"Right"
"11","0021500401",2323.39,1,163.39,11.08,203085,"Rivers","Austin",1610612746,141,0,64.49678,15.70131,"203991","Capela","Clint",1610612745,75.43106,22.79404,13.0332381997453,193,206,-13,25.974686063252,11.9933953358801,"Left"
"12","0021500401",2308.86,1,148.86,12.8,203093,"Jones","Terrence",1610612745,141,1,30.49262,29.05424,"1718","Pierce","Paul",1610612746,19.28325,28.50035,11.2230463747148,206,201,5,25.5661245878604,6.29553951965988,"Left"
"13","0021500401",2168.52,1,8.52,1.83,1718,"Pierce","Paul",1610612746,179,0,63.848,28.67069,"203991","Capela","Clint",1610612745,73.30959,27.56659,9.52579246772152,201,206,-5,25.1710859733167,1.72941814143038,"Right"
"14","0021500401",2139.58,2,699.58,19.83,201977,"Thornton","Marcus",1610612745,189,0,18.56831,5.11249,"2037","Crawford","Jamal",1610612746,13.7299,11.4568,7.9787518262069,193,196,-3,23.9351297313426,3.52099592476076,"Right"
"15","0021500401",2097.38,2,657.38,1.25,203093,"Jones","Terrence",1610612745,195,1,30.42678,28.24675,"203085","Rivers","Austin",1610612746,20.32596,13.59116,17.799238267985,206,193,13,25.3852641650801,48.0766913515377,"Left"
"16","0021500401",2050.89,2,610.89,15.5,2746,"Smith","Josh",1610612746,202,0,64.32745,28.58964,"201976","Beverley","Patrick",1610612745,73.14468,15.87665,15.4713819555009,NA,185,NA,24.6849440718852,46.8948475822188,"Right"
"17","0021500401",2018.1,2,578.1,10.2,2037,"Crawford","Jamal",1610612746,212,0,81.65025,47.92688,"201147","Brewer","Corey",1610612745,83.01846,42.0923,5.99285594524847,196,206,-10,24.0010057413622,4.00873730484337,"Right"
