"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500093",2751.7,1,591.7,14.31,203085,"Rivers","Austin",1610612746,21,0,21.13211,5.27255,"201951","Lawson","Ty",1610612745,22.01373,12.71707,7.49654132615835,193,180,13,25.3261465990111,45.5905485347943,"Right"
"2","0021500093",2662.82,1,502.82,17.82,201951,"Lawson","Ty",1610612745,37,0,64.54443,25.70274,"201933","Griffin","Blake",1610612746,74.48654,24.75175,9.9874888351477,180,208,-28,24.2157688817122,3.80092142245246,"Right"
"3","0021500093",2655.88,1,495.88,19.65,2772,"Ariza","Trevor",1610612745,37,0,70.04672,40.45265,"200755","Redick","JJ",1610612746,79.19831,28.2677,15.2389174822426,203,NA,NA,24.2610196566612,13.527850922034,"Right"
"4","0021500093",2643.6,1,483.6,14.57,2772,"Ariza","Trevor",1610612745,41,0,77.17663,3.75381,"201599","Jordan","DeAndre",1610612746,81.4064,10.82482,8.23954711577038,203,211,-8,24.1938728332816,2.30890206088937,"Left"
"5","0021500093",2431.8,1,271.8,NA,201935,"Harden","James",1610612745,78,1,64.28035,29.4737,"201599","Jordan","DeAndre",1610612746,70.52854,28.66415,6.30041661151071,196,211,-15,24.8752439749342,2.97832839618892,"Right"
"6","0021500093",2346.7,1,186.7,16.21,201935,"Harden","James",1610612745,94,0,64.36765,31.20819,"200755","Redick","JJ",1610612746,67.27355,28.93346,3.69034569964658,196,NA,NA,25.1602983805558,23.7687254180191,"Right"
"7","0021500093",2343.05,1,183.05,22.2,201935,"Harden","James",1610612745,94,0,44.86315,30.33143,"200755","Redick","JJ",1610612746,33.05747,39.86712,15.1757525032039,196,NA,NA,44.209498399862,147.997902200979,"Left"
"8","0021500093",2325.67,1,165.67,17.97,1718,"Pierce","Paul",1610612746,95,1,28.69274,14.84822,"1891","Terry","Jason",1610612745,18.9038,16.33324,9.90094090094472,201,188,13,25.546441941609,14.7886036393666,"Right"
"9","0021500093",2301.21,1,141.21,3.92,201935,"Harden","James",1610612745,101,0,64.24583,18.58476,"200755","Redick","JJ",1610612746,67.39958,20.48011,3.67946880473256,196,NA,NA,25.3300148370762,16.3342682493941,"Left"
"10","0021500093",2235.99,1,75.99,13.72,2746,"Smith","Josh",1610612746,122,0,21.90653,6.36124,"2730","Howard","Dwight",1610612745,14.69274,14.95301,11.2186130112862,NA,211,NA,24.9968671232717,1.76820345356963,"Right"
