"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500119",2839.09,1,679.09,15.52,201935,"Harden","James",1610612745,7,0,23.84621,42.18821,"201152","Young","Thaddeus",1610612751,20.09043,37.34418,6.12947877468386,196,203,-7,25.3229853960429,9.46531424419829,"Left"
"2","0021500119",2802.98,1,642.98,15.69,201977,"Thornton","Marcus",1610612745,9,0,26.53087,12.91365,"2207","Johnson","Joe",1610612751,22.08687,13.92982,4.55869909830644,193,NA,NA,24.473562966585,16.714279439264,"Right"
"3","0021500119",2774.34,1,614.34,12.91,201951,"Lawson","Ty",1610612745,16,0,23.26338,40.97704,"2207","Johnson","Joe",1610612751,15.80432,40.69546,7.46437293950403,180,NA,NA,24.0779497919985,39.4096587182263,"Left"
"4","0021500119",2745.73,1,585.73,8.37,201935,"Harden","James",1610612745,24,1,16.45634,3.0758,"1626178","Hollis-Jefferson","Rondae",1610612751,14.78807,20.02139,17.0275114224305,196,201,-5,24.6221973397095,21.4508293381988,"Right"
"5","0021500119",2698.62,1,538.62,12.3,201951,"Lawson","Ty",1610612745,28,0,22.94614,41.94872,"201152","Young","Thaddeus",1610612751,17.6923,34.97383,8.73223483752585,180,203,-23,24.5033157049816,9.24698525475689,"Left"
"6","0021500119",2590.26,1,430.26,8.77,101127,"Jack","Jarrett",1610612751,53,1,88.48444,2.92879,"201951","Lawson","Ty",1610612745,87.41014,7.04329,4.25243821119132,190,180,10,22.0728075463386,15.3226352638364,"Left"
"7","0021500119",2416.24,1,256.24,19.45,201935,"Harden","James",1610612745,98,1,29.99663,22.20245,"1626178","Hollis-Jefferson","Rondae",1610612751,22.29459,23.15923,7.76124011547124,196,201,-5,24.9042563101049,0.631473292785899,"Right"
"8","0021500119",2227.77,1,67.77,2.62,201147,"Brewer","Corey",1610612745,144,0,28.20964,11.60211,"202711","Bogdanovic","Bojan",1610612751,19.20311,14.96073,9.61238320840883,206,198,8,26.5828614972448,9.81435159956981,"Right"
"9","0021500119",2205.2,1,45.2,18.32,1891,"Terry","Jason",1610612745,154,0,9.15918,47.46773,"201961","Ellington","Wayne",1610612751,11.34179,43.18987,4.80248608448791,188,193,-5,22.8052752587049,36.9012971051834,"Left"
"10","0021500119",2017.68,2,577.68,24,201977,"Thornton","Marcus",1610612745,199,0,8.34717,2.62882,"2207","Johnson","Joe",1610612751,8.77049,9.50627,6.8904657552955,193,NA,NA,22.5845557096282,11.4044089007922,"Right"
"11","0021500119",1875.01,2,435.01,9.25,201977,"Thornton","Marcus",1610612745,236,0,3.47947,47.40062,"2207","Johnson","Joe",1610612751,11.16794,42.57479,9.07751100962153,193,NA,NA,22.4704818120418,53.365473122461,"Left"
"12","0021500119",1824.5,2,384.5,4.17,202711,"Bogdanovic","Bojan",1610612751,245,0,86.03477,47.96486,"201977","Thornton","Marcus",1610612745,81.86601,42.362,6.98359507110771,198,193,5,23.124819324105,43.3937870763964,"Right"
"13","0021500119",1715.21,2,275.21,13.78,203499,"Larkin","Shane",1610612751,266,1,69.17412,10.26836,"1891","Terry","Jason",1610612745,74.70325,16.13609,8.06235287678479,180,188,-8,24.4997203017504,9.73881571282502,"Left"
"14","0021500119",1642.06,2,202.06,5.84,201935,"Harden","James",1610612745,278,0,29.60728,34.31551,"2207","Johnson","Joe",1610612751,25.58516,32.91246,4.25981203774298,196,NA,NA,26.0778798133303,1.69901303636239,"Left"
"15","0021500119",1581.35,2,141.35,14.22,201961,"Ellington","Wayne",1610612751,287,0,67.6675,13.39865,"201977","Thornton","Marcus",1610612745,72.79285,15.94659,5.72374098523859,193,193,0,24.0637305518596,2.39013640189708,"Left"
"16","0021500119",1551.71,2,111.71,9.75,202711,"Bogdanovic","Bojan",1610612751,292,0,85.50201,48.27376,"201935","Harden","James",1610612745,84.84268,29.35408,18.9311649760732,198,196,2,23.4993051722322,9.9405387675797,"Right"
"17","0021500119",1543.9,2,103.9,20.11,2207,"Johnson","Joe",1610612751,292,0,70.83364,6.37467,"201951","Lawson","Ty",1610612745,72.45974,20.03146,13.7532583162718,NA,180,NA,25.8437395370426,37.0983242156167,"Left"
"18","0021500119",1447.52,2,7.52,NA,2772,"Ariza","Trevor",1610612745,310,0,5.25972,2.20277,"202711","Bogdanovic","Bojan",1610612751,6.71275,6.80196,4.82326080955612,203,198,5,22.7972320721464,17.5574081105538,"Right"
"19","0021500119",1325.83,3,605.83,6.78,2207,"Johnson","Joe",1610612751,329,1,32.64311,21.71484,"201935","Harden","James",1610612745,23.15787,24.54107,9.89734074741797,NA,196,NA,27.5893956385003,9.75337310425272,"Right"
"20","0021500119",1305.15,3,585.15,7.06,201977,"Thornton","Marcus",1610612745,330,1,65.85426,15.9035,"202711","Bogdanovic","Bojan",1610612751,62.46754,20.4745,5.68892901681854,193,198,-5,24.6365830097763,104.867308591593,"Left"
"21","0021500119",1270.52,3,550.52,15.52,2772,"Ariza","Trevor",1610612745,333,0,64.76761,21.23401,"201152","Young","Thaddeus",1610612751,69.6534,22.31911,5.00483625447427,203,203,0,24.2762787673935,3.59739286303678,"Left"
"22","0021500119",1215.03,3,495.03,24,101127,"Jack","Jarrett",1610612751,341,0,29.0709,22.77724,"201977","Thornton","Marcus",1610612745,21.638,18.122,8.77036269874855,190,193,-3,23.9243795912789,37.389904768287,"Left"
"23","0021500119",1177.84,3,457.84,13.75,2772,"Ariza","Trevor",1610612745,346,1,88.08874,2.48861,"201152","Young","Thaddeus",1610612751,86.92323,9.80355,7.4072100526244,203,203,0,22.5210999846744,10.7355494332536,"Left"
"24","0021500119",1101.23,3,381.23,8.52,201977,"Thornton","Marcus",1610612745,357,1,84.90929,2.18087,"202711","Bogdanovic","Bojan",1610612751,84.13421,8.4327,6.29969263974839,193,198,-5,23.1400896122076,16.621232341261,"Left"
"25","0021500119",1048.18,3,328.18,24,201935,"Harden","James",1610612745,362,1,61.79547,22.16591,"2207","Johnson","Joe",1610612751,66.86999,22.68529,5.10103017191626,196,NA,NA,27.1031133571219,0.158311485753797,"Left"
"26","0021500119",978.67,3,258.67,18.99,101127,"Jack","Jarrett",1610612751,377,0,11.37446,3.13692,"201976","Beverley","Patrick",1610612745,11.12578,10.56164,7.42888341682652,190,185,5,22.7046972536081,13.7307246355402,"Right"
"27","0021500119",917.86,3,197.86,10.57,201976,"Beverley","Patrick",1610612745,382,1,64.69853,24.53807,"101127","Jack","Jarrett",1610612751,71.9694,23.77501,7.31080099034981,185,190,-5,24.0559054804802,7.09140203079888,"Right"
"28","0021500119",883.49,3,163.49,9.62,201935,"Harden","James",1610612745,400,0,65.83323,38.83449,"2207","Johnson","Joe",1610612751,68.37923,34.10381,5.37228529234999,196,NA,NA,26.7688524369836,30.5926372090561,"Right"
"29","0021500119",850.99,3,130.99,18.01,201976,"Beverley","Patrick",1610612745,401,0,82.93014,47.63871,"2207","Johnson","Joe",1610612751,85.1349,39.4192,8.51007116877997,185,NA,NA,23.3748146705744,0.598117173666388,"Right"
"30","0021500119",796.51,3,76.51,9.32,203499,"Larkin","Shane",1610612751,408,1,24.8702,11.17188,"201935","Harden","James",1610612745,20.25994,14.84338,5.89359054546547,180,196,-16,24.0035237157881,3.35717437096363,"Right"
"31","0021500119",784.56,3,64.56,15.38,201976,"Beverley","Patrick",1610612745,410,0,68.06361,11.81894,"2207","Johnson","Joe",1610612751,74.47571,14.90256,7.11503610070955,185,NA,NA,24.5289028282086,6.8214814889063,"Left"
"32","0021500119",762.46,3,42.46,19.17,202711,"Bogdanovic","Bojan",1610612751,413,1,10.46041,48.18131,"203991","Capela","Clint",1610612745,9.52984,38.01625,10.2075660824949,198,206,-8,23.7596613124893,7.43709837107879,"Left"
"33","0021500119",686.33,4,686.33,5.9,201961,"Ellington","Wayne",1610612751,431,0,9.05884,3.0584,"201951","Lawson","Ty",1610612745,14.76178,7.36674,7.14739940112486,193,180,13,22.2697344552107,62.7782660434189,"Right"
"34","0021500119",680.48,4,680.48,21.04,201961,"Ellington","Wayne",1610612751,433,0,29.43161,9.27188,"201951","Lawson","Ty",1610612745,20.89267,13.81376,9.6717201292221,193,180,13,28.846559949611,5.03203861486621,"Right"
"35","0021500119",655.25,4,655.25,6.25,201976,"Beverley","Patrick",1610612745,439,0,75.53026,4.66883,"203499","Larkin","Shane",1610612751,77.19011,10.47998,6.0435557699917,185,180,5,24.2511442871568,17.0917076467218,"Left"
"36","0021500119",640.34,4,640.34,11.5,200745,"Bargnani","Andrea",1610612751,440,0,25.74423,11.06564,"203093","Jones","Terrence",1610612745,15.24016,16.84615,11.9895697347736,213,206,7,24.7826522370488,5.38792835241673,"Right"
"37","0021500119",449.22,4,449.22,14.11,2772,"Ariza","Trevor",1610612745,476,0,72.04372,43.00139,"200745","Bargnani","Andrea",1610612751,79.03685,33.99212,11.4048591893894,203,213,-10,24.5591089693926,5.04386184984465,"Right"
"38","0021500119",391.75,4,391.75,19.96,201961,"Ellington","Wayne",1610612751,482,1,6.25111,1.82861,"201977","Thornton","Marcus",1610612745,6.73858,7.1925,5.38599507361453,193,193,0,23.1930061821274,7.66667349238809,"Right"
