"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500592",2833.27,1,673.27,10,201575,"Rush","Brandon",1610612744,9,0,26.06399,39.2481,"1626204","Nance Jr.","Larry",1610612747,15.83213,40.30314,10.2861104632023,198,NA,NA,25.2236106323044,40.2805181623962,"Right"
"2","0021500592",2789.8,1,629.8,9.85,203110,"Green","Draymond",1610612744,17,0,19.6286,44.42352,"977","Bryant","Kobe",1610612747,17.55756,39.71024,5.14822445509129,201,198,3,24.1664492044322,12.7904032164058,"Left"
"3","0021500592",2757.25,1,597.25,20.5,202691,"Thompson","Klay",1610612744,19,1,24.99465,9.09931,"101150","Williams","Lou",1610612747,19.86314,13.92163,7.04181546637655,201,NA,NA,25.3511961472945,4.37576427237287,"Right"
"4","0021500592",2725.17,1,565.17,18.13,977,"Bryant","Kobe",1610612747,24,0,72.94767,44.4503,"201575","Rush","Brandon",1610612744,74.73874,40.29505,4.52482422944803,198,198,0,25.0604829067378,15.7741449155036,"Right"
"5","0021500592",2717.73,1,557.73,19,201939,"Curry","Stephen",1610612744,26,0,26.34049,41.19546,"101150","Williams","Lou",1610612747,21.63486,37.92985,5.72775369311565,190,NA,NA,26.5913838122746,2.76093377687392,"Left"
"6","0021500592",2662.19,1,502.19,22,202691,"Thompson","Klay",1610612744,29,0,19.95895,46.0126,"101150","Williams","Lou",1610612747,17.13401,41.28577,5.50665123759441,201,NA,NA,25.6492216034425,4.1280540714856,"Left"
"7","0021500592",2650.66,1,490.66,14.73,101150,"Williams","Lou",1610612747,33,0,64.78579,18.90447,"101106","Bogut","Andrew",1610612744,71.50408,20.27925,6.85750979383187,NA,213,NA,24.7272895179597,2.70618777028209,"Left"
"8","0021500592",2646.75,1,486.75,21.88,101150,"Williams","Lou",1610612747,34,0,36.6219,17.55307,"101106","Bogut","Andrew",1610612744,24.4286,10.12688,14.2767245125099,NA,213,NA,32.2436486154235,44.696509102894,"Left"
"9","0021500592",2624.77,1,464.77,15.97,201939,"Curry","Stephen",1610612744,36,1,28.52818,14.3372,"201579","Hibbert","Roy",1610612747,21.27042,15.45084,7.34270210938725,190,218,-28,25.6040810800232,15.8871151685091,"Right"
"10","0021500592",2552.92,1,392.92,4.76,101150,"Williams","Lou",1610612747,47,0,75.72119,3.04414,"203110","Green","Draymond",1610612744,77.25221,8.96309,6.11375427563948,NA,201,NA,25.5305636121826,16.1827856785957,"Left"
"11","0021500592",2523.71,1,363.71,12.92,201939,"Curry","Stephen",1610612744,52,1,26.41695,9.61081,"203903","Clarkson","Jordan",1610612747,21.52266,5.88311,6.15222089119856,190,196,-6,26.1699625746503,73.3130441713992,"Left"
"12","0021500592",2457.38,1,297.38,19.55,201939,"Curry","Stephen",1610612744,66,1,25.84363,41.66779,"1626156","Russell","D'Angelo",1610612747,26.76711,35.57274,6.16461270583156,190,188,2,26.4936373505225,59.6299924522374,"Left"
"13","0021500592",2428.89,1,268.89,13.96,202691,"Thompson","Klay",1610612744,70,0,26.9727,39.53495,"101150","Williams","Lou",1610612747,25.52158,35.46562,4.32032358779988,201,NA,NA,26.1369559588048,36.5867925995649,"Left"
