"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500035",2798.78,1,638.78,22.4,201569,"Gordon","Eric",1610612740,7,1,22.20286,43.35408,"203105","Ezeli","Festus",1610612744,16.92173,36.38812,8.74156352139021,193,211,-18,24.9854300508516,5.56030847596023,"Left"
"2","0021500035",2744.38,1,584.38,19.47,201950,"Holiday","Jrue",1610612740,20,0,27.57638,13.53385,"201939","Curry","Stephen",1610612744,22.55064,16.15094,5.66632355374276,193,190,3,25.0986023460849,0.324017868934349,"Right"
"3","0021500035",2684.01,1,524.01,11.32,203110,"Green","Draymond",1610612744,33,1,62.41766,29.56177,"203076","Davis","Anthony",1610612740,70.03495,29.22713,7.6246370978362,201,NA,NA,26.7245556634437,7.31279828632317,"Right"
"4","0021500035",2659.42,1,499.42,7.75,203076,"Davis","Anthony",1610612740,34,0,4.24897,1.44802,"203110","Green","Draymond",1610612744,4.95771,6.44468,5.0466745033933,NA,201,NA,23.5732437942108,5.63935816640748,"Right"
"5","0021500035",2625.41,1,465.41,16.07,201939,"Curry","Stephen",1610612744,43,1,65.15467,45.19771,"203076","Davis","Anthony",1610612740,69.97414,39.85768,7.19327543486276,190,NA,NA,31.0594122135787,7.36952232097151,"Right"
"6","0021500035",2606.42,1,446.42,8.94,201967,"Cunningham","Dante",1610612740,45,1,25.75219,38.22619,"202691","Thompson","Klay",1610612744,26.13409,27.44473,10.7882216950524,203,201,2,24.3981945379612,59.2021677157959,"Left"
"7","0021500035",2551.37,1,391.37,18.91,201939,"Curry","Stephen",1610612744,57,0,60.85392,27.07319,"202397","Smith","Ish",1610612740,66.29673,32.43159,7.63784205493279,190,183,7,27.9730119247553,48.8025631723913,"Left"
"8","0021500035",2404.94,1,244.94,19.79,201939,"Curry","Stephen",1610612744,100,1,63.82124,37.70281,"201962","Douglas","Toney",1610612740,66.73722,34.29684,4.4837005922898,190,188,2,27.9786428733364,22.4301407388283,"Right"
"9","0021500035",2318.12,1,158.12,7.86,2738,"Iguodala","Andre",1610612744,112,1,74.0623,45.133,"201967","Cunningham","Dante",1610612740,77.94253,41.10482,5.59306883251942,198,203,-5,24.9212002176862,7.81623192925559,"Right"
"10","0021500035",2288.98,1,128.98,16.3,201939,"Curry","Stephen",1610612744,121,0,63.03265,34.73915,"202397","Smith","Ish",1610612740,66.1785,32.57287,3.81957343965266,190,183,7,27.4996933391084,13.810230772938,"Right"
"11","0021500035",2267.88,1,107.88,5.7,202397,"Smith","Ish",1610612740,126,0,4.39041,32.43095,"201939","Curry","Stephen",1610612744,11.24571,30.39027,7.15258785003023,183,190,-7,7.48050218037533,66.8243515631443,"Left"
