"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500051",2805.68,1,645.68,7.19,2754,"Allen","Tony",1610612763,10,0,81.55882,47.48586,"203084","Barnes","Harrison",1610612744,81.62781,37.41109,10.0750062120576,193,NA,NA,23.6077735022174,17.342399326939,"Right"
"2","0021500051",2799.72,1,639.72,20.14,2754,"Allen","Tony",1610612763,12,0,27.75073,35.81778,"203105","Ezeli","Festus",1610612744,31.64137,35.45534,3.90748542712573,193,211,-18,24.9661213379512,149.000795640064,"Left"
"3","0021500051",2767.84,1,607.84,18.25,203110,"Green","Draymond",1610612744,13,1,28.80912,32.88481,"2216","Randolph","Zach",1610612763,23.89432,29.99793,5.69994168166658,201,206,-5,24.8435577949395,11.9248800879599,"Left"
"4","0021500051",2648.64,1,488.64,18.29,201939,"Curry","Stephen",1610612744,32,0,28.96831,18.25067,"201144","Conley","Mike",1610612763,29.22218,16.14217,2.12372837879518,190,185,5,24.6599206143288,112.749881658694,"Left"
"5","0021500051",2538.5,1,378.5,18.98,201939,"Curry","Stephen",1610612744,46,0,24.10209,43.01778,"201584","Lee","Courtney",1610612763,21.53995,36.90362,6.62929211041421,190,196,-6,26.0776090448588,23.5601656450439,"Left"
"6","0021500051",2479.8,1,319.8,19.31,201584,"Lee","Courtney",1610612763,63,0,87.07099,2.44332,"201939","Curry","Stephen",1610612744,85.40569,10.91522,8.63402071459178,196,190,6,22.6190823687103,15.3776731483988,"Left"
"7","0021500051",2471.16,1,311.16,17.72,202691,"Thompson","Klay",1610612744,64,0,33.74087,25.13922,"201144","Conley","Mike",1610612763,27.8386,26.86176,6.14849048177681,201,185,16,28.49121014568,16.5495217935436,"Right"
"8","0021500051",2340.54,1,180.54,24,2738,"Iguodala","Andre",1610612744,89,0,23.39426,40.72593,"2440","Barnes","Matt",1610612763,17.22738,37.53687,6.94265890117036,198,NA,NA,24.0108110090538,13.5713103783872,"Left"
"9","0021500051",2258.6,1,98.6,18.97,2440,"Barnes","Matt",1610612763,103,1,87.99755,1.61877,"2733","Livingston","Shaun",1610612744,85.67345,8.25467,7.03111723839107,NA,201,NA,23.3933344633765,21.1450975077618,"Left"
"10","0021500051",2232.61,1,72.61,5.43,201145,"Green","Jeff",1610612763,109,0,87.79832,48.08756,"2738","Iguodala","Andre",1610612744,83.62596,40.98015,8.24159358848154,NA,198,NA,23.1071660221672,32.7752170857925,"Right"
"11","0021500051",2222.06,1,62.06,16,201939,"Curry","Stephen",1610612744,108,0,25.48145,11.1337,"203210","Green","JaMychal",1610612763,23.16919,14.3308,3.94562982521169,190,206,-16,24.527246987636,19.6980737836503,"Right"
"12","0021500051",2201.33,1,41.33,17.43,203084,"Barnes","Harrison",1610612744,121,0,24.02245,41.25931,"2757","Udrih","Beno",1610612763,25.25976,29.27378,12.049226755979,NA,190,NA,24.8348553585198,54.9972806210937,"Left"
"13","0021500051",1777.87,2,337.87,17.76,203110,"Green","Draymond",1610612744,230,1,30.50273,23.80599,"2216","Randolph","Zach",1610612763,22.5684,24.67199,7.98145027854587,201,206,-5,25.2809420776402,3.52187911182102,"Right"
"14","0021500051",1757.51,2,317.51,10.76,201584,"Lee","Courtney",1610612763,194,0,63.62848,29.03144,"201939","Curry","Stephen",1610612744,71.32905,29.4885,7.71412225522126,196,190,6,25.4429415670437,12.513704967202,"Left"
"15","0021500051",1695.35,2,255.35,4.22,2754,"Allen","Tony",1610612763,205,0,91.04819,1.2654,"203105","Ezeli","Festus",1610612744,78.32435,15.34171,18.9746833323168,193,211,-18,23.8456057678579,36.5803853358432,"Left"
"16","0021500051",1611.83,2,171.83,13.05,201939,"Curry","Stephen",1610612744,228,0,20.70872,2.9435,"2754","Allen","Tony",1610612763,18.01408,11.45271,8.92567866067897,190,193,-3,26.93438724546,17.4538211602036,"Right"
"17","0021500051",1532.12,2,92.12,14.53,202691,"Thompson","Klay",1610612744,255,1,19.74775,5.37036,"201584","Lee","Courtney",1610612763,21.00964,11.11443,5.88104638112981,201,196,5,24.403022796205,48.8384894533238,"Right"
"18","0021500051",1491.77,2,51.77,14.81,201584,"Lee","Courtney",1610612763,258,0,64.55677,35.65214,"2738","Iguodala","Andre",1610612744,73.10878,24.14328,14.3384355331989,196,198,-2,26.4344560075009,29.6210600742006,"Right"
"19","0021500051",1476.35,2,36.35,11.53,202691,"Thompson","Klay",1610612744,260,1,31.00078,27.33034,"201584","Lee","Courtney",1610612763,27.63767,23.93115,4.78173624619761,201,196,5,25.8560081049647,40.1347486356961,"Left"
"20","0021500051",1461.31,2,21.31,10,201144,"Conley","Mike",1610612763,260,0,63.82182,15.61463,"201939","Curry","Stephen",1610612744,69.60902,16.80356,5.90806553661179,185,190,-5,26.6364285922362,9.02178515278828,"Left"
"21","0021500051",1355.61,3,635.61,13.79,203110,"Green","Draymond",1610612744,282,0,71.97564,6.57489,"201584","Lee","Courtney",1610612763,75.91567,9.15541,4.70987471927864,201,196,5,24.9171393205902,14.4622665546727,"Left"
"22","0021500051",1342.07,3,622.07,12.34,201584,"Lee","Courtney",1610612763,288,0,5.00331,47.04179,"203084","Barnes","Harrison",1610612744,9.95992,31.81842,16.0099649234157,196,NA,NA,22.043170424424,17.3936203530833,"Left"
"23","0021500051",1268.44,3,548.44,15.27,201939,"Curry","Stephen",1610612744,297,1,72.14334,7.87177,"201144","Conley","Mike",1610612763,73.15662,12.24874,4.49272776153864,190,185,5,23.8570203355008,31.0797236564021,"Left"
"24","0021500051",1245.12,3,525.12,5.77,2440,"Barnes","Matt",1610612763,298,0,28.90046,30.67801,"201939","Curry","Stephen",1610612744,15.754,26.40777,13.8226032348903,NA,190,NA,24.3225010180224,4.49477564572616,"Left"
"25","0021500051",1168.34,3,448.34,11.56,203110,"Green","Draymond",1610612744,322,1,64.1803,20.972,"203210","Green","JaMychal",1610612763,69.39196,22.3337,5.38661552791732,201,206,-5,24.8976894930032,5.33251391391539,"Left"
"26","0021500051",1154.4,3,434.4,16.02,203210,"Green","JaMychal",1610612763,322,0,28.46323,32.77161,"203110","Green","Draymond",1610612744,20.62273,25.28876,10.8381956234652,206,201,5,24.4796235474527,25.152800240483,"Left"
"27","0021500051",1053.47,3,333.47,17.89,201939,"Curry","Stephen",1610612744,341,1,79.87142,47.39061,"2440","Barnes","Matt",1610612763,88.96789,45.73868,9.24524954697275,190,NA,NA,24.0866892492202,58.0773067652861,"Right"
"28","0021500051",1021.96,3,301.96,18.26,201939,"Curry","Stephen",1610612744,346,1,89.90848,46.53209,"201144","Conley","Mike",1610612763,88.06973,43.69448,3.38127669299629,190,185,5,21.5632320322928,29.8632487093908,"Right"
"29","0021500051",983.57,3,263.57,19.06,201144,"Conley","Mike",1610612763,361,0,25.20699,10.79829,"203110","Green","Draymond",1610612744,19.9823,15.6946,7.16039364924862,185,201,-16,24.4942853903559,7.70541000143077,"Right"
"30","0021500051",897.53,3,177.53,16.72,2738,"Iguodala","Andre",1610612744,377,0,81.84244,2.80173,"201584","Lee","Courtney",1610612763,83.57032,12.49259,9.84369528347968,198,196,2,23.2481736088343,7.17526932681758,"Left"
"31","0021500051",850.14,3,130.14,4.78,2440,"Barnes","Matt",1610612763,383,0,28.15293,15.19716,"2738","Iguodala","Andre",1610612744,23.39003,16.80013,5.02540836459088,NA,198,NA,24.9126448746515,4.57090813856849,"Right"
