"","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1","0021500583",2812.48,1,652.48,13.62,203999,"Jokic","Nikola",1610612743,12,0,29.44237,21.70534,"201939","Curry","Stephen",1610612744,23.87003,29.97787,9.97425313878187,208,190,18,24.4156824752555,48.2807957021589,"Right"
"2","0021500583",2755.1,1,595.1,18.34,2749,"Nelson","Jameer",1610612743,22,0,25.05627,42.73324,"201939","Curry","Stephen",1610612744,23.31261,36.74576,6.23620613402091,183,190,-7,26.5848854090158,31.9243191722632,"Left"
"3","0021500583",2746.01,1,586.01,16.99,201939,"Curry","Stephen",1610612744,24,0,61.98554,17.56979,"2749","Nelson","Jameer",1610612743,65.38471,19.17997,3.76125462064189,190,183,7,27.7766869827145,9.83137962386788,"Left"
"4","0021500583",2725.39,1,565.39,5.9,203914,"Harris","Gary",1610612743,31,0,10.85724,2.3001,"202691","Thompson","Klay",1610612744,10.79455,8.02479,5.72503324289038,193,201,-8,23.3821855357364,13.2478107014599,"Right"
"5","0021500583",2666.76,1,506.76,13.89,201939,"Curry","Stephen",1610612744,40,1,65.27598,34.23335,"203914","Harris","Gary",1610612743,70.39512,32.1687,5.51981647902356,190,193,-3,25.2246777419039,0.493325072904702,"Right"
"6","0021500583",2640.28,1,480.28,15.76,202691,"Thompson","Klay",1610612744,43,1,89.79623,46.85611,"203914","Harris","Gary",1610612743,89.39824,45.96074,0.979838495365432,201,193,8,21.8811366602606,21.2244426734931,"Right"
"7","0021500583",2516.83,1,356.83,6.14,2749,"Nelson","Jameer",1610612743,64,0,29.5065,23.39237,"202691","Thompson","Klay",1610612744,19.06585,22.07009,10.5240484995509,183,201,-18,24.3097154748241,11.0097323428328,"Left"
"8","0021500583",2496.84,1,336.84,7.48,203914,"Harris","Gary",1610612743,75,1,31.00375,22.29309,"202691","Thompson","Klay",1610612744,24.83154,19.41065,6.81209487879463,193,201,-8,25.8956174054723,31.032891266241,"Left"
"9","0021500583",2275.95,1,115.95,13.67,2571,"Barbosa","Leandro",1610612744,121,0,79.72509,1.80374,"1626144","Mudiay","Emmanuel",1610612743,80.69019,9.07658,7.33659455575951,190,196,-6,24.890067868443,13.7004508618365,"Left"
"10","0021500583",2256.2,1,96.2,13.85,2571,"Barbosa","Leandro",1610612744,124,1,87.50105,3.35274,"1626144","Mudiay","Emmanuel",1610612743,84.25596,10.1116,7.49751943029827,190,196,-6,21.6832594784571,28.9488229567915,"Left"
"11","0021500583",2210.86,1,50.86,21.03,201939,"Curry","Stephen",1610612744,132,0,63.23153,38.37853,"201589","Arthur","Darrell",1610612743,67.75242,35.67772,5.26619607004904,190,206,-16,28.812798824512,3.18777097278586,"Right"
"12","0021500583",2065.87,2,625.87,18.56,2034,"Miller","Mike",1610612743,175,0,21.98455,5.58392,"2733","Livingston","Shaun",1610612744,10.18133,10.54748,12.8044105776877,203,201,2,25.6325832929282,26.4342199946268,"Right"
"13","0021500583",2028.09,2,588.09,18.47,201575,"Rush","Brandon",1610612744,182,0,76.88973,2.46724,"1626144","Mudiay","Emmanuel",1610612743,76.55374,9.62021,7.16085672954012,198,196,2,25.4635283825808,30.4497038925015,"Left"
"14","0021500583",1971.68,2,531.68,7.48,2738,"Iguodala","Andre",1610612744,198,0,87.4021,47.64615,"2034","Miller","Mike",1610612743,85.33257,40.74039,7.20919382445083,198,203,-5,22.6862280741533,20.0887412971635,"Right"
"15","0021500583",1860.55,2,420.55,17.38,203115,"Barton","Will",1610612743,222,0,29.24706,18.58535,"2733","Livingston","Shaun",1610612744,23.63595,19.58957,5.70026431321391,198,201,-3,24.8396180177172,4.81901827738722,"Right"
"16","0021500583",1855.1,2,415.1,24,200751,"Foye","Randy",1610612743,227,0,17.6834,4.10899,"202691","Thompson","Klay",1610612744,17.72533,12.44495,8.3360654535878,193,201,-8,24.3109797083561,31.0474222902363,"Right"
"17","0021500583",1696.87,2,256.87,10,202691,"Thompson","Klay",1610612744,248,0,66.11586,14.31862,"203115","Barton","Will",1610612743,70.01804,15.19478,3.99933308165249,201,198,3,25.0279078678982,12.608507711492,"Left"
"18","0021500583",1643.49,2,203.49,15.19,201939,"Curry","Stephen",1610612744,257,0,69.08543,40.21167,"2749","Nelson","Jameer",1610612743,75.0176,42.78673,6.46696025289316,190,183,7,24.8614202626037,61.188895177291,"Left"
